"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Keystroke","r",,"1282","1738000847451","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1283","1738000847562","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","v",,"1284","1738000847677","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"v",,,,,
"X-Keystroke","p",,"1281","1738000847383","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"X-Keystroke","r",,"1282","1738000847451","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1283","1738000847562","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","v",,"1284","1738000847677","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"v",,,,,
"File.Edit","","next","1280","1738000847381","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","p","","1280","1738000847382","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"1281","1738000847383","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"p",,,,,
"File.Edit","r","","1281","1738000847444","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1282","1738000847451","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","1282","1738000847557","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1283","1738000847562","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","v","","1283","1738000847668","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","v",,"1284","1738000847677","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"v",,,,,
"X-Action","Backspace",,,"1738000857709","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","1236","1738000857711","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1738000857854","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","l","1235","1738000857855","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Enter",,,"1738000870574","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Enter",,,,,
"File.Edit","
        ","","1121","1738000870578","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","s","","1121","1738000870888","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"1122","1738000870889","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","o","","1122","1738000870987","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"1123","1738000870996","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","u","","1123","1738000871048","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1124","1738000871052","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","t","","1124","1738000871121","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1125","1738000871130","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Action","Choose Lookup Item Replace",,,"1738000871278","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Choose Lookup Item Replace",,,,,
"File.Edit","","sout","1121","1738000871290","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","System.out.println();","","1121","1738000871293","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"1122","1738000870889","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","o",,"1123","1738000870996","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","u",,"1124","1738000871052","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","t",,"1125","1738000871130","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","s",,"1122","1738000870889","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"s",,,,,
"X-Keystroke","o",,"1123","1738000870996","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"o",,,,,
"X-Keystroke","u",,"1124","1738000871052","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","t",,"1125","1738000871130","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"1101","1738000935217","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1102","1738000935326","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1103","1738000935414","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1104","1738000935568","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1105","1738000935687","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"1106","1738000935823","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1107","1738000935918","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"1225","1738000937666","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1226","1738000937797","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1227","1738000937923","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1228","1738000938082","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1229","1738000938185","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","","last","1100","1738000935215","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","1100","1738000935216","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1101","1738000935217","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","u","","1101","1738000935326","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1102","1738000935326","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","1102","1738000935413","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1103","1738000935414","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","1103","1738000935567","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1104","1738000935568","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","1104","1738000935686","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1105","1738000935687","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","1105","1738000935822","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1106","1738000935823","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","1106","1738000935917","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1107","1738000935918","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","","last","1224","1738000937664","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","1224","1738000937665","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1225","1738000937666","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","u","","1225","1738000937790","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1226","1738000937797","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","1226","1738000937918","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1227","1738000937923","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","1227","1738000938078","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1228","1738000938082","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","1228","1738000938181","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1229","1738000938185","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","c",,"1101","1738000935217","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1102","1738000935326","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1103","1738000935414","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1104","1738000935568","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1105","1738000935687","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"1106","1738000935823","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1107","1738000935918","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"1225","1738000937666","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1226","1738000937797","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1227","1738000937923","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1228","1738000938082","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1229","1738000938185","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","1229","1738000938305","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1230","1738000938312","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","1230","1738000938470","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1231","1738000938483","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","","last","1272","1738000940264","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","1272","1738000940266","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1273","1738000940267","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","u","","1273","1738000940406","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1274","1738000940414","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","1274","1738000940526","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1275","1738000940530","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","1275","1738000940686","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1276","1738000940693","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","1276","1738000940774","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1277","1738000940778","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","1277","1738000940896","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1278","1738000940903","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","1278","1738000941022","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1279","1738000941030","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","n",,"1230","1738000938312","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1231","1738000938483","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"1273","1738000940267","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1274","1738000940414","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1275","1738000940530","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1276","1738000940693","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1277","1738000940778","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"1278","1738000940903","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1279","1738000941030","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","n",,"1230","1738000938312","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1231","1738000938483","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"1273","1738000940267","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1274","1738000940414","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1275","1738000940530","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1276","1738000940693","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1277","1738000940778","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"1278","1738000940903","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1279","1738000941030","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"1306","1738000945201","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1307","1738000945711","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1308","1738000945849","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1309","1738000945988","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1310","1738000946084","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"1311","1738000946179","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1312","1738000946290","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"1306","1738000945201","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1307","1738000945711","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1308","1738000945849","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1309","1738000945988","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1310","1738000946084","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"1311","1738000946179","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1312","1738000946290","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","","last","1305","1738000945199","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","1305","1738000945200","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1306","1738000945201","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","u","","1306","1738000945702","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1307","1738000945711","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","1307","1738000945845","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1308","1738000945849","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","1308","1738000945982","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1309","1738000945988","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","1309","1738000946078","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1310","1738000946084","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","1310","1738000946174","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1311","1738000946179","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","1311","1738000946279","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1312","1738000946290","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"1316","1738000949034","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1317","1738000949140","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1318","1738000949250","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1319","1738000949410","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1320","1738000949499","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"1321","1738000949610","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1322","1738000949735","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","","last","1315","1738000949032","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","1315","1738000949034","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"1316","1738000949034","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","u","","1316","1738000949133","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"1317","1738000949140","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"File.Edit","r","","1317","1738000949246","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1318","1738000949250","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","1318","1738000949406","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"1319","1738000949410","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","1319","1738000949494","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"1320","1738000949499","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","1320","1738000949606","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"1321","1738000949610","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","t","","1321","1738000949726","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"1322","1738000949735","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Keystroke","c",,"1316","1738000949034","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"c",,,,,
"X-Keystroke","u",,"1317","1738000949140","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"u",,,,,
"X-Keystroke","r",,"1318","1738000949250","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","r",,"1319","1738000949410","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"r",,,,,
"X-Keystroke","e",,"1320","1738000949499","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"e",,,,,
"X-Keystroke","n",,"1321","1738000949610","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Keystroke","t",,"1322","1738000949735","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"t",,,,,
"X-Action","Backspace",,,"1738000953630","searchInLinkedList.java","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","1099","1738000953633","searchInLinkedList.java","1.1.5 for 2021-2022 @t1","Delete",,,,,,
